Timestamp,language,problem
12/4/2022 20:12:50,Python,Mario
12/4/2022 21:40:49,Scratch,Plurality
12/5/2022 1:04:01,Python,Credit
12/5/2022 2:12:33,Python,Hello
12/5/2022 2:49:57,Python,Hello
12/5/2022 3:06:38,C,Tideman
12/5/2022 5:27:40,C,Mario
12/5/2022 5:29:39,Python,DNA
12/5/2022 5:32:43,C,DNA
12/5/2022 7:09:47,Python,Readability
12/5/2022 7:48:58,C,Cash
12/5/2022 8:14:41,Python,Scratch
12/5/2022 8:24:56,C,Plurality
12/5/2022 8:35:16,C,Runoff
12/5/2022 10:17:18,Python,Readability
12/5/2022 10:29:58,Python,DNA
12/5/2022 10:42:47,Python,DNA
12/5/2022 11:49:47,C,Reverse
12/5/2022 12:32:57,C,Substitution
12/5/2022 13:22:26,Python,Mario
12/5/2022 13:51:12,Python,Credit
12/5/2022 14:54:12,Python,Speller
12/5/2022 15:09:56,C,Substitution
12/5/2022 21:24:15,Python,Readability
12/5/2022 22:07:21,Python,Hello
12/5/2022 22:13:43,Python,Filter
12/6/2022 3:13:06,Python,Plurality
12/6/2022 5:19:24,Python,Filter
12/6/2022 7:17:16,Python,Credit
12/6/2022 7:20:26,C,Recover
12/6/2022 7:34:18,C,Wordle50
12/6/2022 8:46:03,C,Tideman
12/6/2022 9:10:21,C,Tideman
12/6/2022 10:40:39,Python,Readability
12/6/2022 11:03:06,Python,Readability
12/6/2022 11:03:26,Python,Readability
12/6/2022 11:25:57,C,Wordle50
12/6/2022 14:02:50,Python,Cash
12/6/2022 14:41:52,Python,Substitution
12/6/2022 18:11:34,C,Runoff
12/6/2022 19:50:04,Python,Mario
12/6/2022 21:59:04,Python,Wordle50
12/7/2022 0:37:38,Python,DNA
12/7/2022 4:07:29,Python,DNA
12/7/2022 5:46:50,Scratch,Scratch
12/7/2022 6:27:23,Python,Hello
12/7/2022 8:50:16,Python,Filter
12/7/2022 8:58:10,Python,DNA
12/7/2022 9:23:20,C,Mario
12/7/2022 10:20:16,Python,Wordle50
12/7/2022 10:36:36,Python,Substitution
12/7/2022 14:43:33,C,Filter
12/7/2022 16:13:27,Python,Plurality
12/7/2022 17:06:24,C,Speller
12/7/2022 18:23:42,Python,Caesar
12/7/2022 19:37:59,Python,Mario
12/7/2022 20:06:02,Python,Credit
12/8/2022 0:48:51,Python,Mario
12/8/2022 3:10:17,Python,Runoff
12/8/2022 3:42:20,Python,DNA
12/8/2022 4:05:36,Python,Filter
12/8/2022 7:47:42,C,Tideman
12/8/2022 7:56:19,Python,Filter
12/8/2022 9:56:37,Python,Tideman
12/8/2022 10:49:27,Python,Readability
12/8/2022 11:15:19,C,Readability
12/8/2022 11:38:38,Python,DNA
12/8/2022 11:51:27,C,Speller
12/8/2022 11:52:41,Python,Credit
12/8/2022 16:14:49,C,Caesar
12/8/2022 18:20:42,Python,Readability
12/8/2022 19:20:50,C,Filter
12/9/2022 2:11:10,C,Hello
12/9/2022 2:12:36,C,Scratch
12/9/2022 2:29:17,C,Filter
12/9/2022 5:14:54,C,DNA
12/9/2022 10:35:56,Python,Credit
12/9/2022 11:55:15,Python,Filter
12/9/2022 12:07:11,Python,Credit
12/9/2022 14:25:11,C,Plurality
12/9/2022 15:40:53,Python,DNA
12/9/2022 16:20:10,Python,Reverse
12/9/2022 21:01:24,C,Recover
12/9/2022 23:20:34,Scratch,Hello
12/10/2022 1:57:50,Python,Scratch
12/10/2022 2:48:50,C,Credit
12/10/2022 2:58:18,Scratch,Mario
12/10/2022 3:00:01,Scratch,Runoff
12/10/2022 5:13:20,Python,Mario
12/10/2022 7:05:31,Python,Readability
12/10/2022 10:14:21,Python,Hello
12/10/2022 13:40:21,C,DNA
12/10/2022 16:42:32,C,DNA
12/11/2022 0:38:02,Scratch,Mario
12/11/2022 6:52:26,Python,Filter
12/11/2022 9:29:22,Scratch,Cash
12/11/2022 12:02:38,Python,DNA
12/11/2022 12:19:37,Python,Filter
12/11/2022 12:45:30,Python,Wordle50
12/11/2022 15:24:00,Python,Speller
12/11/2022 16:29:12,Python,Caesar
12/12/2022 2:18:44,C,Recover
12/12/2022 3:54:11,Python,Readability
12/12/2022 5:12:44,Python,Hello
12/12/2022 6:15:20,Python,Mario
12/12/2022 7:46:58,C,Speller
12/12/2022 7:52:46,Python,Readability
12/12/2022 7:54:10,C,Credit
12/12/2022 8:04:19,C,DNA
12/12/2022 8:32:55,C,DNA
12/12/2022 10:34:10,C,Mario
12/12/2022 11:14:34,Python,Filter
12/12/2022 11:18:09,C,Filter
12/12/2022 12:39:45,C,Speller
12/12/2022 12:52:50,Python,Credit
12/12/2022 13:18:25,Python,Reverse
12/12/2022 13:31:12,Python,Reverse
12/12/2022 13:37:55,Python,DNA
12/12/2022 13:38:17,Python,DNA
12/12/2022 14:02:55,Python,Hello
12/12/2022 16:38:24,C,Filter
12/12/2022 18:52:08,Python,Readability
12/13/2022 0:31:31,Python,DNA
12/13/2022 3:46:32,C,Mario
12/13/2022 4:09:16,Python,Filter
12/13/2022 9:19:03,Python,Filter
12/13/2022 12:18:01,C,Hello
12/13/2022 12:59:42,Python,Caesar
12/13/2022 12:59:58,Python,DNA
12/13/2022 15:15:36,Python,Credit
12/13/2022 15:19:30,C,Caesar
12/13/2022 16:16:32,C,Tideman
12/13/2022 17:56:14,Python,Plurality
12/13/2022 18:15:22,Python,Mario
12/13/2022 19:36:17,Python,Recover
12/13/2022 21:35:43,Python,Bulbs
12/13/2022 23:55:30,Python,Credit
